OrderID,OrderDate,Product,Category,Region,Quantity,UnitPrice,TotalSales,Month
107474,2023-03-14,Headphones,Electronics,South,5,1500,7500,44986
107475,2025-12-27,Laptop,Electronics,East,1,55000,55000,45992
107476,2023-05-22,Printer,Electronics,West,4,18000,72000,45047
107477,2023-03-08,Mobile,Electronics,West,7,20000,140000,44986
107478,2024-07-03,Mobile,Electronics,South,8,20000,160000,45474
107479,2023-11-17,Laptop,Electronics,South,8,55000,440000,45231
107480,2024-08-01,Sofa,Furniture,East,6,40000,240000,45505
107481,2024-10-14,Laptop,Electronics,South,6,55000,330000,45566
107482,2024-06-02,Tablet,Electronics,East,1,30000,30000,45444
107483,2023-03-16,Office Chair,Furniture,West,8,8000,64000,44986
107484,2024-02-02,Tablet,Electronics,West,2,30000,60000,45323
107485,2025-06-22,Headphones,Electronics,North,2,1500,3000,45809
107486,2024-11-01,Mobile,Electronics,West,4,20000,80000,45597
107487,2023-11-29,Sofa,Furniture,West,4,40000,160000,45231
107488,2025-04-19,Headphones,Electronics,North,1,1500,1500,45748
107489,2023-07-16,Tablet,Electronics,North,4,30000,120000,45108
107490,2025-03-31,Printer,Electronics,East,8,18000,144000,45717
107491,2025-05-08,Mobile,Electronics,East,7,20000,140000,45778
107492,2024-07-30,Sofa,Furniture,West,1,40000,40000,45474
107493,2024-11-29,Printer,Electronics,South,7,18000,126000,45597
107494,2025-04-12,Laptop,Electronics,East,4,55000,220000,45748
107495,2025-08-31,Headphones,Electronics,West,2,1500,3000,45870
107496,2025-08-01,Headphones,Electronics,South,6,1500,9000,45870
107497,2024-11-03,Table,Furniture,North,7,12000,84000,45597
107498,2024-05-22,Laptop,Electronics,North,7,55000,385000,45413
107499,2023-11-12,Bed,Furniture,West,7,35000,245000,45231
107500,2023-08-30,Printer,Electronics,East,3,18000,54000,45139
107501,2024-07-21,Printer,Electronics,East,8,18000,144000,45474
107502,2025-06-13,Sofa,Furniture,South,5,40000,200000,45809
107503,2023-04-15,Mobile,Electronics,East,5,20000,100000,45017
107504,2023-09-19,Bed,Furniture,North,7,35000,245000,45170
107505,2025-02-07,Headphones,Electronics,West,2,1500,3000,45689
107506,2024-11-26,Laptop,Electronics,South,5,55000,275000,45597
107507,2023-11-08,Sofa,Furniture,North,2,40000,80000,45231
107508,2025-04-12,Headphones,Electronics,North,2,1500,3000,45748
107509,2024-06-05,Monitor,Electronics,North,4,22000,88000,45444
107510,2023-08-10,Monitor,Electronics,West,4,22000,88000,45139
107511,2023-11-13,Laptop,Electronics,South,5,55000,275000,45231
107512,2024-01-13,Mobile,Electronics,South,8,20000,160000,45292
107513,2025-04-29,Monitor,Electronics,West,2,22000,44000,45748
107514,2023-03-04,Headphones,Electronics,North,5,1500,7500,44986
107515,2024-01-16,Tablet,Electronics,East,7,30000,210000,45292
107516,2025-09-19,Mobile,Electronics,North,3,20000,60000,45901
107517,2023-05-05,Monitor,Electronics,North,4,22000,88000,45047
107518,2025-01-06,Table,Furniture,East,6,12000,72000,45658
107519,2024-05-28,Sofa,Furniture,South,1,40000,40000,45413
107520,2025-08-07,Tablet,Electronics,West,6,30000,180000,45870
107521,2025-09-03,Monitor,Electronics,East,2,22000,44000,45901
107522,2024-03-02,Headphones,Electronics,North,5,1500,7500,45352
107523,2024-08-30,Sofa,Furniture,North,3,40000,120000,45505
107524,2023-04-18,Sofa,Furniture,South,3,40000,120000,45017
107525,2024-04-30,Mobile,Electronics,West,3,20000,60000,45383
107526,2023-11-18,Office Chair,Furniture,East,3,8000,24000,45231
107527,2025-01-16,Office Chair,Furniture,North,5,8000,40000,45658
107528,2024-07-27,Office Chair,Furniture,North,8,8000,64000,45474
107529,2024-03-03,Mobile,Electronics,South,4,20000,80000,45352
107530,2023-07-16,Laptop,Electronics,East,3,55000,165000,45108
107531,2023-04-07,Headphones,Electronics,West,7,1500,10500,45017
107532,2023-03-17,Sofa,Furniture,East,6,40000,240000,44986
107533,2023-03-20,Bed,Furniture,West,3,35000,105000,44986
107534,2025-05-10,Table,Furniture,West,7,12000,84000,45778
107535,2025-12-21,Tablet,Electronics,West,1,30000,30000,45992
107536,2023-10-23,Mobile,Electronics,East,2,20000,40000,45200
107537,2023-11-24,Mobile,Electronics,North,6,20000,120000,45231
107538,2023-04-30,Mobile,Electronics,East,1,20000,20000,45017
107539,2023-11-14,Monitor,Electronics,West,2,22000,44000,45231
107540,2025-02-22,Mobile,Electronics,East,8,20000,160000,45689
107541,2025-01-14,Sofa,Furniture,West,7,40000,280000,45658
107542,2024-09-09,Monitor,Electronics,North,3,22000,66000,45536
107543,2024-04-05,Office Chair,Furniture,East,4,8000,32000,45383
107544,2024-05-13,Mobile,Electronics,South,1,20000,20000,45413
107545,2024-02-06,Laptop,Electronics,East,2,55000,110000,45323
107546,2023-10-13,Bed,Furniture,South,1,35000,35000,45200
107547,2025-07-15,Bed,Furniture,West,5,35000,175000,45839
107548,2023-10-28,Sofa,Furniture,West,7,40000,280000,45200
107549,2025-03-05,Tablet,Electronics,West,2,30000,60000,45717
107550,2023-06-16,Printer,Electronics,South,5,18000,90000,45078
107551,2025-11-27,Table,Furniture,North,7,12000,84000,45962
107552,2023-06-15,Headphones,Electronics,East,2,1500,3000,45078
107553,2024-09-09,Laptop,Electronics,West,7,55000,385000,45536
107554,2023-05-08,Sofa,Furniture,North,3,40000,120000,45047
107555,2023-01-06,Tablet,Electronics,North,3,30000,90000,44927
107556,2025-02-12,Printer,Electronics,North,3,18000,54000,45689
107557,2023-03-01,Sofa,Furniture,North,4,40000,160000,44986
107558,2024-06-15,Tablet,Electronics,South,2,30000,60000,45444
107559,2025-03-25,Mobile,Electronics,North,7,20000,140000,45717
107560,2024-04-23,Office Chair,Furniture,East,1,8000,8000,45383
107561,2023-01-28,Table,Furniture,West,4,12000,48000,44927
107562,2024-11-11,Laptop,Electronics,South,5,55000,275000,45597
107563,2024-02-28,Mobile,Electronics,East,7,20000,140000,45323
107564,2023-02-27,Printer,Electronics,West,4,18000,72000,44958
107565,2025-10-03,Tablet,Electronics,West,7,30000,210000,45931
107566,2024-11-28,Headphones,Electronics,South,6,1500,9000,45597
107567,2025-06-12,Sofa,Furniture,West,7,40000,280000,45809
107568,2023-07-22,Laptop,Electronics,North,6,55000,330000,45108
107569,2023-07-10,Table,Furniture,South,7,12000,84000,45108
107570,2024-08-03,Headphones,Electronics,North,4,1500,6000,45505
107571,2024-10-15,Sofa,Furniture,East,1,40000,40000,45566
107572,2024-01-10,Tablet,Electronics,East,6,30000,180000,45292
107573,2023-05-10,Bed,Furniture,South,1,35000,35000,45047
107574,2025-07-14,Office Chair,Furniture,West,8,8000,64000,45839
107575,2025-11-26,Mobile,Electronics,East,8,20000,160000,45962
107576,2025-04-22,Sofa,Furniture,West,5,40000,200000,45748
107577,2023-06-16,Headphones,Electronics,South,4,1500,6000,45078
107578,2025-06-14,Table,Furniture,North,5,12000,60000,45809
107579,2025-02-07,Sofa,Furniture,South,4,40000,160000,45689
107580,2023-10-15,Laptop,Electronics,South,2,55000,110000,45200
107581,2025-12-07,Mobile,Electronics,South,2,20000,40000,45992
107582,2024-04-10,Bed,Furniture,East,8,35000,280000,45383
107583,2023-08-26,Tablet,Electronics,North,3,30000,90000,45139
107584,2024-08-10,Table,Furniture,East,1,12000,12000,45505
107585,2024-05-08,Mobile,Electronics,North,8,20000,160000,45413
107586,2024-12-07,Monitor,Electronics,East,1,22000,22000,45627
107587,2024-01-06,Bed,Furniture,West,3,35000,105000,45292
107588,2023-04-10,Mobile,Electronics,South,4,20000,80000,45017
107589,2023-08-27,Monitor,Electronics,North,5,22000,110000,45139
107590,2023-09-18,Table,Furniture,West,3,12000,36000,45170
107591,2023-09-06,Office Chair,Furniture,South,3,8000,24000,45170
107592,2025-02-04,Office Chair,Furniture,South,5,8000,40000,45689
107593,2023-04-14,Printer,Electronics,South,1,18000,18000,45017
107594,2025-10-22,Tablet,Electronics,West,4,30000,120000,45931
107595,2025-05-22,Office Chair,Furniture,East,5,8000,40000,45778
107596,2025-02-27,Laptop,Electronics,West,4,55000,220000,45689
107597,2023-05-11,Laptop,Electronics,North,2,55000,110000,45047
107598,2025-10-18,Monitor,Electronics,West,2,22000,44000,45931
107599,2023-12-07,Printer,Electronics,North,3,18000,54000,45261
107600,2024-01-14,Sofa,Furniture,West,3,40000,120000,45292
107601,2023-06-02,Office Chair,Furniture,North,2,8000,16000,45078
107602,2024-06-14,Bed,Furniture,West,4,35000,140000,45444
107603,2024-03-01,Tablet,Electronics,East,7,30000,210000,45352
107604,2024-04-11,Office Chair,Furniture,South,6,8000,48000,45383
107605,2025-04-25,Bed,Furniture,East,7,35000,245000,45748
107606,2025-07-21,Office Chair,Furniture,North,2,8000,16000,45839
107607,2025-08-08,Printer,Electronics,South,1,18000,18000,45870
107608,2024-01-14,Printer,Electronics,North,4,18000,72000,45292
107609,2025-01-04,Office Chair,Furniture,West,7,8000,56000,45658
107610,2024-11-04,Office Chair,Furniture,West,5,8000,40000,45597
107611,2024-12-30,Sofa,Furniture,West,3,40000,120000,45627
107612,2024-08-02,Bed,Furniture,North,6,35000,210000,45505
107613,2024-07-02,Printer,Electronics,South,2,18000,36000,45474
107614,2023-08-26,Mobile,Electronics,West,3,20000,60000,45139
107615,2024-05-07,Headphones,Electronics,North,1,1500,1500,45413
107616,2024-05-05,Monitor,Electronics,West,1,22000,22000,45413
107617,2024-09-15,Monitor,Electronics,North,7,22000,154000,45536
107618,2023-01-07,Bed,Furniture,South,5,35000,175000,44927
107619,2023-11-25,Mobile,Electronics,West,3,20000,60000,45231
107620,2024-11-17,Monitor,Electronics,South,8,22000,176000,45597
107621,2023-11-16,Sofa,Furniture,East,5,40000,200000,45231
107622,2024-10-04,Laptop,Electronics,West,1,55000,55000,45566
107623,2025-12-13,Table,Furniture,East,6,12000,72000,45992
107624,2025-09-29,Sofa,Furniture,North,5,40000,200000,45901
107625,2023-05-05,Sofa,Furniture,South,5,40000,200000,45047
107626,2025-07-01,Bed,Furniture,North,3,35000,105000,45839
107627,2023-11-02,Tablet,Electronics,South,2,30000,60000,45231
107628,2023-10-02,Mobile,Electronics,South,2,20000,40000,45200
107629,2025-06-06,Mobile,Electronics,South,8,20000,160000,45809
107630,2024-11-04,Mobile,Electronics,North,5,20000,100000,45597
107631,2025-07-24,Monitor,Electronics,East,1,22000,22000,45839
107632,2023-12-14,Monitor,Electronics,South,5,22000,110000,45261
107633,2025-03-27,Tablet,Electronics,North,4,30000,120000,45717
107634,2025-12-04,Tablet,Electronics,South,5,30000,150000,45992
107635,2023-01-08,Monitor,Electronics,North,6,22000,132000,44927
107636,2024-11-15,Tablet,Electronics,East,7,30000,210000,45597
107637,2024-03-01,Office Chair,Furniture,West,7,8000,56000,45352
107638,2023-09-08,Tablet,Electronics,North,7,30000,210000,45170
107639,2025-08-16,Office Chair,Furniture,East,4,8000,32000,45870
107640,2025-10-05,Table,Furniture,North,3,12000,36000,45931
107641,2024-10-25,Tablet,Electronics,North,3,30000,90000,45566
107642,2023-11-16,Office Chair,Furniture,North,3,8000,24000,45231
107643,2024-07-01,Printer,Electronics,West,5,18000,90000,45474
107644,2024-10-11,Tablet,Electronics,East,5,30000,150000,45566
107645,2025-12-11,Monitor,Electronics,North,4,22000,88000,45992
107646,2024-01-15,Tablet,Electronics,East,1,30000,30000,45292
107647,2023-12-26,Mobile,Electronics,South,8,20000,160000,45261
107648,2023-03-06,Mobile,Electronics,South,8,20000,160000,44986
107649,2024-08-31,Mobile,Electronics,North,5,20000,100000,45505
107650,2025-02-27,Mobile,Electronics,North,3,20000,60000,45689
107651,2024-06-12,Table,Furniture,North,1,12000,12000,45444
107652,2025-11-13,Tablet,Electronics,North,5,30000,150000,45962
107653,2025-03-19,Office Chair,Furniture,South,2,8000,16000,45717
107654,2025-05-13,Table,Furniture,South,8,12000,96000,45778
107655,2023-07-20,Monitor,Electronics,South,7,22000,154000,45108
107656,2023-06-21,Office Chair,Furniture,West,2,8000,16000,45078
107657,2025-09-18,Office Chair,Furniture,South,8,8000,64000,45901
107658,2024-09-23,Laptop,Electronics,South,5,55000,275000,45536
107659,2025-09-04,Headphones,Electronics,West,3,1500,4500,45901
107660,2023-01-19,Sofa,Furniture,South,3,40000,120000,44927
107661,2024-03-08,Tablet,Electronics,West,4,30000,120000,45352
107662,2024-10-01,Headphones,Electronics,North,7,1500,10500,45566
107663,2023-07-21,Bed,Furniture,West,1,35000,35000,45108
107664,2023-12-14,Mobile,Electronics,North,7,20000,140000,45261
107665,2023-02-05,Printer,Electronics,South,2,18000,36000,44958
107666,2025-07-14,Table,Furniture,South,5,12000,60000,45839
107667,2024-02-28,Printer,Electronics,North,6,18000,108000,45323
107668,2023-04-14,Bed,Furniture,East,1,35000,35000,45017
107669,2024-12-17,Headphones,Electronics,West,5,1500,7500,45627
107670,2025-07-09,Bed,Furniture,West,8,35000,280000,45839
107671,2024-01-11,Tablet,Electronics,South,6,30000,180000,45292
107672,2024-04-19,Sofa,Furniture,West,7,40000,280000,45383
107673,2025-02-06,Mobile,Electronics,East,7,20000,140000,45689
107674,2024-11-06,Headphones,Electronics,East,4,1500,6000,45597
107675,2024-06-15,Office Chair,Furniture,South,6,8000,48000,45444
107676,2024-05-18,Table,Furniture,North,2,12000,24000,45413
107677,2025-03-27,Headphones,Electronics,North,3,1500,4500,45717
107678,2023-02-16,Printer,Electronics,East,6,18000,108000,44958
107679,2024-07-09,Printer,Electronics,West,2,18000,36000,45474
107680,2023-03-05,Bed,Furniture,East,5,35000,175000,44986
107681,2024-09-29,Printer,Electronics,West,7,18000,126000,45536
107682,2024-03-01,Printer,Electronics,North,6,18000,108000,45352
107683,2025-10-05,Table,Furniture,North,4,12000,48000,45931
107684,2024-01-16,Table,Furniture,North,8,12000,96000,45292
107685,2025-02-14,Sofa,Furniture,South,8,40000,320000,45689
107686,2025-04-26,Laptop,Electronics,South,1,55000,55000,45748
107687,2025-06-12,Office Chair,Furniture,North,2,8000,16000,45809
107688,2024-09-25,Printer,Electronics,West,7,18000,126000,45536
107689,2025-09-01,Printer,Electronics,South,4,18000,72000,45901
107690,2023-08-15,Sofa,Furniture,East,4,40000,160000,45139
107691,2025-08-19,Mobile,Electronics,North,6,20000,120000,45870
107692,2023-09-12,Sofa,Furniture,North,6,40000,240000,45170
107693,2025-05-19,Table,Furniture,West,4,12000,48000,45778
107694,2024-12-19,Table,Furniture,South,8,12000,96000,45627
107695,2023-11-15,Monitor,Electronics,South,8,22000,176000,45231
107696,2023-04-11,Mobile,Electronics,North,8,20000,160000,45017
107697,2024-11-28,Mobile,Electronics,East,5,20000,100000,45597
107698,2023-02-12,Office Chair,Furniture,South,1,8000,8000,44958
107699,2025-10-21,Laptop,Electronics,North,4,55000,220000,45931
107700,2024-02-22,Sofa,Furniture,South,8,40000,320000,45323
107701,2024-02-14,Printer,Electronics,South,2,18000,36000,45323
107702,2024-07-23,Headphones,Electronics,East,3,1500,4500,45474
107703,2024-12-07,Laptop,Electronics,North,7,55000,385000,45627
107704,2024-01-15,Printer,Electronics,West,2,18000,36000,45292
107705,2023-11-24,Bed,Furniture,West,1,35000,35000,45231
107706,2023-10-22,Sofa,Furniture,East,8,40000,320000,45200
107707,2024-03-20,Headphones,Electronics,West,4,1500,6000,45352
107708,2023-08-31,Headphones,Electronics,North,4,1500,6000,45139
107709,2024-10-31,Laptop,Electronics,West,5,55000,275000,45566
107710,2025-07-15,Printer,Electronics,South,7,18000,126000,45839
107711,2025-01-11,Office Chair,Furniture,North,6,8000,48000,45658
107712,2023-12-11,Headphones,Electronics,East,1,1500,1500,45261
107713,2023-02-18,Headphones,Electronics,West,7,1500,10500,44958
107714,2024-12-30,Printer,Electronics,West,3,18000,54000,45627
107715,2023-12-24,Office Chair,Furniture,South,2,8000,16000,45261
107716,2023-11-16,Sofa,Furniture,West,5,40000,200000,45231
107717,2025-03-20,Office Chair,Furniture,East,7,8000,56000,45717
107718,2025-04-16,Sofa,Furniture,East,6,40000,240000,45748
107719,2024-05-25,Tablet,Electronics,West,7,30000,210000,45413
107720,2023-10-14,Mobile,Electronics,North,6,20000,120000,45200
107721,2025-11-28,Sofa,Furniture,North,6,40000,240000,45962
107722,2023-08-30,Mobile,Electronics,East,6,20000,120000,45139
107723,2024-01-02,Office Chair,Furniture,North,4,8000,32000,45292
107724,2025-07-10,Headphones,Electronics,West,6,1500,9000,45839
107725,2023-12-13,Office Chair,Furniture,North,1,8000,8000,45261
107726,2025-12-26,Mobile,Electronics,West,8,20000,160000,45992
107727,2024-04-05,Bed,Furniture,East,4,35000,140000,45383
107728,2025-12-20,Headphones,Electronics,West,7,1500,10500,45992
107729,2024-03-01,Tablet,Electronics,West,8,30000,240000,45352
107730,2024-09-21,Table,Furniture,North,1,12000,12000,45536
107731,2025-07-22,Monitor,Electronics,West,8,22000,176000,45839
107732,2025-04-03,Mobile,Electronics,North,3,20000,60000,45748
107733,2025-12-25,Office Chair,Furniture,East,6,8000,48000,45992
107734,2023-11-14,Mobile,Electronics,North,6,20000,120000,45231
107735,2023-01-11,Headphones,Electronics,West,3,1500,4500,44927
107736,2023-11-21,Tablet,Electronics,South,5,30000,150000,45231
107737,2023-09-01,Tablet,Electronics,North,2,30000,60000,45170
107738,2025-01-07,Mobile,Electronics,East,2,20000,40000,45658
107739,2023-04-22,Table,Furniture,North,4,12000,48000,45017
107740,2025-08-15,Table,Furniture,East,8,12000,96000,45870
107741,2023-09-30,Table,Furniture,South,2,12000,24000,45170
107742,2023-06-07,Mobile,Electronics,West,3,20000,60000,45078
107743,2025-05-05,Bed,Furniture,West,1,35000,35000,45778
107744,2025-04-06,Sofa,Furniture,South,6,40000,240000,45748
107745,2025-05-22,Tablet,Electronics,West,3,30000,90000,45778
107746,2023-08-02,Sofa,Furniture,South,4,40000,160000,45139
107747,2024-01-25,Headphones,Electronics,North,2,1500,3000,45292
107748,2023-11-30,Bed,Furniture,North,6,35000,210000,45231
107749,2023-12-31,Laptop,Electronics,South,5,55000,275000,45261
107750,2024-02-11,Laptop,Electronics,South,1,55000,55000,45323
107751,2023-01-06,Sofa,Furniture,East,4,40000,160000,44927
107752,2024-07-28,Tablet,Electronics,South,2,30000,60000,45474
107753,2025-12-13,Bed,Furniture,East,3,35000,105000,45992
107754,2024-09-05,Laptop,Electronics,West,1,55000,55000,45536
107755,2025-04-16,Monitor,Electronics,East,8,22000,176000,45748
107756,2025-01-23,Office Chair,Furniture,South,3,8000,24000,45658
